start_pos_1based,score
1,-2.749705355392898
2,-4.359143267826998
3,0.9654914070384117
4,-1.0269387576517945
5,-0.42080295408147905
6,-4.343394910858859
7,-2.2977202316498406
8,-2.972848906707108
9,-0.17964089726459087
10,-2.2797017261471626
11,-3.8483176440610074
12,-5.206441128214202
13,0.5236586547593726
14,-2.8186982268798495
15,-2.6851668342553268
16,-1.9920196536953818
17,0.20780570534089526
18,-1.5865545455872172
19,-4.071461195375218
20,0.9654914070384116
21,0.9654914070384121
22,-5.324224163870586
23,-2.9728489067071084
24,2.110623711341414
25,-1.6147254225539136
26,-3.665996087267053
27,-2.972848906707107
28,-2.59555467556564
29,-3.378314014815272
30,-1.827716602404105
31,-1.5557828869204635
32,-2.567383798598944
33,-2.0790310306850115
34,-1.3168909786381147
35,1.7276314590853086
36,-2.9728489067071076
37,-2.664547547052591
38,-5.324224163870586
39,0.05365502551363688
40,-4.359143267826998
41,-0.42080295408147894
42,-3.9379298027506953
43,2.0460851902038435
44,-2.2797017261471626
45,-2.703185339758005
46,-6.01737134443053
47,1.1886349583526212
48,4.749681040956673
49,-2.462023282941117
50,-5.324224163870586
51,-2.926328891072215
52,-1.4504223712626372
53,-1.4324038657599587
54,-0.2872715614569564
55,-0.0641280101427465
56,-1.0757289218212263
57,0.27234422647846634
58,-3.511845407439795
59,-4.071461195375218
60,-0.4414222412842147
61,0.6496384576199344
62,-2.8186982268798495
63,-4.918759055762421
64,-2.01003815919806
65,1.1886349583526217
66,-1.5400345299523244
67,-2.413233118771685
68,-1.9612479950286277
69,-1.3168909786381147
70,-4.69561550444821
71,1.0120114226733046
72,-0.2872715614569563
73,-2.6161739627683755
74,-3.511845407439794
75,-2.4620232829411166
76,-2.59555467556564
77,-1.8277166024041054
78,0.11819354665120796
79,-2.2331817105122695
80,-4.764608375935163
81,-1.13456942184416
82,0.9167012428689797
83,1.1886349583526217
84,-2.8393175140825853
85,-4.764608375935162
86,-2.1255510463199045
87,0.9654914070384119
88,-2.413233118771685
89,-2.567383798598944
90,-2.0790310306850115
91,-3.848317644061008
92,1.3709565151465761
93,-2.6851668342553268
94,-1.3427917070702717
95,-3.9379298027506953
96,-0.3518100825945275
97,-3.665996087267053
98,0.27234422647846634
99,-4.918759055762421
100,-1.8558874793708018
101,-1.5400345299523244
102,4.818673912443625
103,-2.972848906707108
104,-6.422836452538695
105,-4.764608375935162
106,3.144697478871953
107,-1.3146208301035753
108,-5.72968927197875
109,-3.6194760716321603
110,0.7468022060735823
111,-0.46732296971637155
112,-3.6659960872670534
113,-5.50654572066454
114,-2.2977202316498406
115,-0.16948852580057283
116,-1.0269387576517945
117,-3.0906319423634914
118,-3.8483176440610074
119,-2.210708854660211
120,-2.413233118771685
121,-3.378314014815272
122,-4.071461195375218
123,0.11819354665120807
124,2.4695688038146857
125,-0.6927366695651207
126,-4.63107698331064
127,-1.4222514942959408
128,-2.5310161544280687
129,-2.4132331187716853
130,-3.5324646946425307
131,-3.8483176440610074
132,-3.953678159718834
133,-2.2797017261471626
134,-1.8742366180389978
135,-0.8727880778245362
136,-3.665996087267053
137,-4.107828839546094
138,-4.359143267826998
139,0.1181935466512081
140,-1.432403865759959
141,-1.6735659225768469
142,-3.820146767094312
143,-2.056558174832953
144,-1.7200859382117397
145,-3.2241633349880137
146,-4.918759055762421
147,-0.32363920562783133
148,-3.1063802993316303
149,-2.6851668342553268
150,-1.4324038657599587
151,0.3413370979654178
152,-1.3146208301035753
153,-3.0906319423634914
154,-1.1139501346414244
155,-3.6659960872670534
156,-1.4324038657599587
157,0.9654914070384116
158,-1.3427917070702717
159,-3.665996087267053
160,-2.8085458554158316
161,-0.6031245108754336
162,-0.42080295408147894
163,-2.520863782964051
164,-4.69561550444821
165,-0.46959311825091066
166,-1.450422371262637
167,-3.5970032157801017
168,-5.611906236322366
169,-0.6237437980781689
170,-2.59555467556564
171,-0.7291043137359956
172,-1.9920196536953818
173,-0.3518100825945275
174,-2.125551046319904
175,-5.324224163870586
176,-2.4132331187716853
177,-1.6735659225768469
178,-1.13456942184416
179,-3.1269995865343665
180,1.2839451381569467
181,-2.972848906707108
182,-4.290150396340047
183,-4.024941179740325
184,-0.0641280101427465
185,0.8113407272111534
186,-4.359143267826998
187,-5.611906236322366
188,-3.3093211433283205
189,2.3337672626556243
190,-0.46732296971637177
191,-2.2797017261471626
192,-4.764608375935162
193,-3.848317644061008
194,0.8113407272111534
195,-0.42080295408147894
196,-4.359143267826998
197,-4.2256118752024765
198,-1.6045730510898955
199,-0.4695931182509109
200,-5.324224163870586
201,-0.16948852580057272
202,2.0641036957065215
203,-2.0565581748329524
204,-6.422836452538695
205,-1.9612479950286277
206,0.23597658230759158
207,-1.9714003664926456
208,-4.918759055762421
209,-1.4504223712626367
210,-3.4428525359528432
211,-0.30301991842509546
212,-5.324224163870586
213,-1.1991079429817308
214,-3.2140109635239957
