start_pos_1based,score
1,-2.6851668342553268
2,-1.8536173308362622
3,-2.2797017261471626
4,-2.8186982268798495
5,-1.4324038657599587
6,0.9654914070384119
7,-2.9728489067071076
8,-3.665996087267053
9,-1.6735659225768469
10,-1.209260314445749
11,-0.015337845973314612
12,-1.5400345299523244
13,-1.722356086746279
14,-3.214010963523996
15,-2.567383798598944
16,-3.0906319423634914
17,-3.4428525359528432
18,-2.0565581748329524
19,-3.953678159718834
20,-2.0077680106635207
21,-4.071461195375218
22,-0.574953633908737
23,-3.953678159718834
24,-0.5284336182738442
25,-4.2256118752024765
26,1.4864694022684204
27,-0.046109504640068244
28,-2.5955546755656393
29,-4.764608375935162
30,-3.4428525359528432
31,0.8421123858779074
32,-0.6927366695651207
33,-2.926328891072215
34,-1.13456942184416
35,-1.902407495005694
36,-5.101080612556375
37,-5.101080612556375
38,-0.21827868997000477
39,3.4811697154931656
40,-1.7043375812436006
41,-4.764608375935162
42,-2.1153986748558866
43,-1.6147254225539132
44,-1.6735659225768469
45,-3.1063802993316307
46,-2.115398674855886
47,-0.9804187420169016
48,-1.4504223712626367
49,-1.5557828869204635
50,-5.611906236322366
51,-2.0100381591980594
52,-1.604573051089895
53,-2.703185339758005
54,-4.359143267826998
55,-0.91142587052995
56,1.881782138912567
57,-3.309321143328321
58,-3.6194760716321603
59,-6.017371344430531
60,1.940724674546017
61,-3.937929802750695
62,-5.101080612556375
63,-4.225611875202476
64,0.7468022060735822
65,-1.5865545455872172
66,-3.665996087267053
67,-3.9536781597188337
68,-1.72008593821174
69,-1.5659352583844814
70,-1.6735659225768469
71,-0.03595713317605029
72,-3.61947607163216
73,-2.3667131031367923
74,-2.8393175140825853
75,-1.0449572631544728
76,-2.3284918903165948
77,-4.253782752169172
78,-2.8085458554158316
79,-1.1810894374790528
80,-1.9920196536953818
81,-3.511845407439795
82,-3.1269995865343665
83,-1.72008593821174
84,-0.7084850265332598
85,-1.5865545455872172
86,-4.63107698331064
87,-0.42080295408147894
88,-4.071461195375218
89,-1.8277166024041054
90,-0.5749536339087372
91,2.4672986552801466
92,-2.2797017261471626
93,-3.6194760716321603
94,-2.23318171051227
95,-4.695615504448211
96,-2.3667131031367923
97,-2.2797017261471626
98,-2.056558174832953
99,-3.953678159718834
100,-5.206441128214202
101,-1.9612479950286277
102,-1.1503177788122994
103,-3.953678159718834
104,-4.63107698331064
105,-2.2977202316498406
106,-0.91142587052995
107,-4.359143267826998
108,-2.115398674855886
109,-2.2107088546602114
110,-4.253782752169172
111,-3.511845407439795
112,-1.7099335667477216
113,-1.8277166024041054
114,-0.7291043137359957
115,-3.214010963523996
116,-6.017371344430531
117,-4.513293947654257
118,-2.2977202316498406
119,-1.2298796016484852
120,-3.1063802993316303
121,-1.4222514942959406
122,-2.9728489067071076
123,-3.2140109635239957
124,1.5044879077710989
125,-4.071461195375218
126,-3.3783140148152726
127,-0.7392566852000136
128,-0.6394921550463084
129,-2.972848906707108
130,-5.324224163870586
131,1.2839451381569462
132,-2.2797017261471626
133,-4.918759055762421
134,-4.631076983310639
135,1.0344842785253632
136,-3.953678159718834
137,-3.126999586534366
138,-3.665996087267053
139,-1.4504223712626374
140,-1.2988724731354362
141,0.40587561910298886
142,0.27234422647846646
143,-1.858488261070859
144,-3.665996087267053
145,-2.7721782112449564
146,-2.6851668342553268
147,-0.7291043137359956
148,1.2531734794901928
149,-2.2797017261471626
150,-3.3783140148152713
151,-3.953678159718834
152,-3.1063802993316303
153,-2.8186982268798495
154,-2.115398674855886
155,-3.665996087267053
156,-0.574953633908737
157,-2.8085458554158316
158,-3.848317644061008
159,-3.2140109635239957
160,2.179616582828366
161,-3.0216390708765397
162,-3.214010963523996
163,-5.036542091418804
164,0.20780570534089526
165,0.36950797493211407
166,-2.867488391049281
167,-5.324224163870586
168,-1.9612479950286281
169,-3.5324646946425307
170,-1.314620830103575
171,-0.6927366695651208
172,-2.056558174832953
173,-2.721534478426202
174,-2.664547547052591
175,-4.071461195375218
176,-3.2605309791588892
177,-0.2872715614569563
178,1.0832744426947953
179,-5.324224163870586
180,-3.665996087267054
181,-2.8085458554158316
182,-2.7497053553928983
183,-5.324224163870586
184,-0.12296851016568
185,-2.210708854660211
186,-2.5208637829640503
187,-4.63107698331064
188,-1.3168909786381147
189,0.8113407272111536
190,1.216805835319318
191,-2.397484761803546
192,-4.764608375935162
193,-2.2797017261471626
194,-1.5659352583844814
195,-2.6851668342553268
196,-2.8186982268798495
197,0.8113407272111534
198,0.6778093345866308
199,-4.63107698331064
200,-4.0714611953752184
201,-0.5284336182738445
202,0.02288336684688322
203,-2.0790310306850115
204,-1.5400345299523246
205,-2.6161739627683755
206,-2.3667131031367923
207,-0.7392566852000134
208,-1.2681008144686825
209,-0.9804187420169016
210,-0.5749536339087372
211,-3.214010963523996
212,-4.0714611953752184
213,-1.6735659225768469
214,-1.3168909786381142
215,-2.749705355392898
216,-3.2140109635239957
217,0.7625505630417212
218,-3.155170463501062
219,-2.3667131031367923
220,-2.14617033352264
221,-0.06412801014274647
222,1.11964208686567
223,-3.5324646946425307
224,-4.91875905576242
225,-3.511845407439795
226,-0.2872715614569563
227,-2.9728489067071076
228,-2.8085458554158316
229,0.2517249392757306
230,-2.749705355392898
231,-2.7721782112449564
232,-3.5324646946425307
233,-0.06412801014274638
234,1.5251071949738346
235,-3.5324646946425307
236,-6.01737134443053
237,-1.827716602404105
238,0.6778093345866308
239,-1.026938757651794
240,-2.972848906707108
241,-2.749705355392898
242,-3.848317644061008
243,-2.0790310306850115
244,-2.972848906707108
245,-0.8626357063605183
246,-1.7043375812436006
247,-2.5955546755656393
248,-2.4030807473076674
249,-4.225611875202476
250,-2.8085458554158316
251,-0.9804187420169018
252,-2.5673837985989434
253,-4.359143267826998
254,-5.101080612556375
255,-3.884685288231883
256,-0.5749536339087372
257,0.9654914070384116
258,-5.206441128214202
259,-5.206441128214202
260,-3.820146767094312
261,2.035932818739825
262,-3.665996087267053
263,-4.107828839546094
264,-5.611906236322366
265,-0.0641280101427466
266,-0.17964089726459087
267,0.11819354665120807
268,-2.2797017261471626
269,-4.69561550444821
270,-0.13312088162969804
271,-1.5659352583844814
272,-0.015337845973314668
273,-3.5324646946425307
274,-3.108650447866169
275,-1.6735659225768469
276,-2.115398674855886
277,-4.2256118752024765
278,-1.7688761023811717
279,-1.4504223712626372
280,-1.2298796016484852
281,-3.1063802993316303
282,-0.9804187420169017
283,0.5135062832953544
284,-2.520863782964051
285,-1.385883850125066
286,-5.324224163870586
287,1.8229416388896333
288,-0.6057252925754909
289,-3.155170463501062
290,-5.324224163870586
291,-4.290150396340047
292,0.27234422647846646
293,0.9654914070384121
294,-0.4414222412842147
295,-2.6851668342553268
296,-2.3667131031367923
297,-4.359143267826998
298,-2.926328891072215
299,1.8229416388896333
300,0.47486849058994063
301,-3.665996087267053
302,-5.170073484043327
303,-2.2977202316498406
304,-4.695615504448211
305,-0.7084850265332597
306,0.2517249392757307
307,-2.749705355392898
308,-5.611906236322366
309,-3.2140109635239957
310,-4.695615504448211
311,-1.5557828869204635
312,-2.14617033352264
313,-1.363410994273007
314,-4.764608375935163
315,-5.206441128214202
316,-2.7215344784262023
317,-0.7084850265332598
318,-1.2988724731354362
319,-2.6851668342553268
320,1.3709565151465761
321,-1.72008593821174
322,-4.63107698331064
323,-3.511845407439795
